,Product_A,Product_B,Lift,product_A_name,product_B_name
20259,44910,42701,2.0362364726110225,Organic Spring Mix Salad,Organic Sour Cream
21033,23375,33754,2.0362015523305845,Marinara Sauce,Total 2% with Strawberry Lowfat Greek Strained Yogurt
1715,34969,47766,2.036164427107868,Red Vine Tomato,Organic Avocado
43313,24561,18027,2.0360204170625686,Organic Cheese Frozen Pizza,Ezekiel 4:9 Bread Organic Sprouted Whole Grain
18664,13629,46676,2.0359943700990044,Organic Snipped Green Beans,Total 0% Nonfat Greek Yogurt
41920,5646,30391,2.035868882402924,Organic Turkey Bacon,Organic Cucumber
15098,43768,8424,2.0358010303140484,Organic Bell Pepper,Broccoli Crown
44909,651,34969,2.035698916370534,Organic Salted Butter,Red Vine Tomato
35992,35561,25466,2.0356736181427046,Organic Tortilla Chips,Water
36902,43713,48679,2.0353967844257452,Organic Creamy Peanut Butter,Organic Garnet Sweet Potato (Yam)
13999,10246,17948,2.035151290120792,Organic Celery Hearts,Frozen Organic Wild Blueberries
11317,30776,18362,2.0351399098668876,Organic Raw Kombucha Gingerade,Organic Bread with 21 Whole Grains
9841,21405,24489,2.0348594694055104,"Organic Red Radish, Bunch",Organic Whole Strawberries
20964,23375,22035,2.0348463433107304,Marinara Sauce,Organic Whole String Cheese
25350,34448,30776,2.034770368192377,Original Veggie Straws,Organic Raw Kombucha Gingerade
11999,5212,33198,2.0347209522370733,Watermelon Chunks,Sparkling Natural Mineral Water
37821,44422,31553,2.0347098295816246,Organic Old Fashioned Rolled Oats,Fresh Ginger Root
7080,20842,34969,2.034663451977382,Total 0% Greek Yogurt,Red Vine Tomato
4695,28199,12341,2.034652507054934,"Clementines, Bag",Hass Avocados
34734,30169,44632,2.034553656665059,Total 2% All Natural Plain Greek Yogurt,Sparkling Water Grapefruit
6140,24489,27086,2.0343305753170173,Organic Whole Strawberries,Half & Half
38930,27695,26620,2.0342958499621777,Natural Chicken & Sage Breakfast Sausage,Peach Pear Flavored Sparkling Water
9538,17948,38689,2.0342445149488024,Frozen Organic Wild Blueberries,Organic Reduced Fat Milk
21086,23375,38383,2.0341694150528093,Marinara Sauce,Organic White Onions
24296,16083,38456,2.0341366718831506,Organic Large Brown Eggs,Large Grapefruit
2713,34358,45007,2.0340880416831824,Garlic,Organic Zucchini
36515,36550,47672,2.0340018856053836,Organic Extra Large Grade AA Brown Eggs,Uncured Hickory Smoked Sunday Bacon
30970,36865,432,2.033900224729818,Non Fat Raspberry Yogurt,Vanilla Almond Breeze Almond Milk
18840,35108,20842,2.033851729543815,Salted Butter,Total 0% Greek Yogurt
38797,27695,4920,2.03382222456823,Natural Chicken & Sage Breakfast Sausage,Seedless Red Grapes
21262,38456,26165,2.033668839161926,Large Grapefruit,Electrolyte Enhanced Water
20986,23375,20114,2.033396334039963,Marinara Sauce,Jalapeno Peppers
43577,22959,40571,2.0332578511411716,Reduced Fat Milk 100% Lactose Free,Total 2% Greek Strained Yogurt with Cherry 5.3 oz
7783,8021,21616,2.033042938955523,100% Recycled Paper Towels,Organic Baby Arugula
1179,44359,21903,2.0328302892698478,Organic Small Bunch Celery,Organic Baby Spinach
23719,47977,29487,2.0328017436101473,Grapefruit Sparkling Water,Roma Tomato
10083,18362,46667,2.032716132940097,Organic Bread with 21 Whole Grains,Organic Ginger Root
9145,14992,9387,2.0324833497978534,Green Beans,Granny Smith Apples
34402,47734,45603,2.0323882636473996,Organic Green Cabbage,Trilogy Kombucha Drink
20927,23375,40706,2.032371115611048,Marinara Sauce,Organic Grape Tomatoes
1491,25890,47626,2.032092524509804,Boneless Skinless Chicken Breasts,Large Lemon
27204,39993,38383,2.032088423323855,Vine Ripe Tomatoes,Organic White Onions
37636,47141,14678,2.031901716273031,Cola,Organic Frozen Peas
27490,47630,890,2.0317968526693555,Medium Navel Orange,Organic Diced Tomatoes
36872,43713,4920,2.0316441017039,Organic Creamy Peanut Butter,Seedless Red Grapes
26777,17461,40571,2.0315802456534313,Air Chilled Organic Boneless Skinless Chicken Breasts,Total 2% Greek Strained Yogurt with Cherry 5.3 oz
17490,29987,5479,2.0315534155524877,Shredded Mozzarella,Italian Sparkling Mineral Water
7380,41220,28849,2.031535474093019,Organic Romaine Lettuce,No Salt Added Black Beans
211,5876,13176,2.0314717893228282,Organic Lemon,Bag of Organic Bananas
22824,25466,21616,2.0314210459049007,Water,Organic Baby Arugula
34889,30169,35921,2.0313452562392835,Total 2% All Natural Plain Greek Yogurt,Organic Large Grade A Brown Eggs
34221,47734,5450,2.0313411046982113,Organic Green Cabbage,Small Hass Avocado
24233,16083,2295,2.031327665636176,Organic Large Brown Eggs,Yellow Bell Pepper
28502,14084,9076,2.030988556377327,Organic Unsweetened Vanilla Almond Milk,Blueberries
5677,42736,47626,2.0309433115632776,Unsalted Butter,Large Lemon
6935,42828,37646,2.030920629761868,Whipped Cream Cheese,Organic Gala Apples
17366,18531,23734,2.030639750821406,Organic Heavy Whipping Cream,Sour Cream
12681,42701,28849,2.030520721108956,Organic Sour Cream,No Salt Added Black Beans
23312,40723,27156,2.0305126478935054,Organic Cripps Pink Apples,Organic Black Beans
18533,13629,47209,2.030001552298673,Organic Snipped Green Beans,Organic Hass Avocado
24312,1511,21137,2.0299697423890235,2% Reduced Fat DHA Omega-3 Reduced Fat Milk,Organic Strawberries
14999,35921,41220,2.029943361652507,Organic Large Grade A Brown Eggs,Organic Romaine Lettuce
3233,4210,196,2.0297236627182236,Whole Milk,Soda
37377,24024,36865,2.029700430755449,1% Lowfat Milk,Non Fat Raspberry Yogurt
17035,42342,30391,2.029664062819992,Roasted Turkey Breast,Organic Cucumber
36204,16349,33120,2.029649743367215,Organic Yams,Organic Egg Whites
41714,6348,14947,2.029518520590992,Mini Original Babybel Cheese,Pure Sparkling Water
14776,41290,5785,2.029375622611048,Lemonade,Organic Reduced Fat 2% Milk
44935,651,38689,2.029337357256876,Organic Salted Butter,Organic Reduced Fat Milk
33586,4562,48205,2.0292270483516046,English Seedless Cucumber,Spinach
27405,47630,38293,2.029054886606374,Medium Navel Orange,Ground Turkey Breast
40018,15872,8193,2.0290105100824176,Celery Hearts,Russet Potato
1169,43961,5077,2.0289775320731165,Organic Peeled Whole Baby Carrots,100% Whole Wheat Bread
31632,36070,47626,2.0289685989338264,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Large Lemon
30918,36865,39877,2.0288743487155885,Non Fat Raspberry Yogurt,Organic Granny Smith Apple
31703,36070,27344,2.0287903123133124,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale",Uncured Genoa Salami
37762,44422,31506,2.028526406788831,Organic Old Fashioned Rolled Oats,Extra Virgin Olive Oil
29425,31040,42265,2.0283241461305663,Sea Salt Pita Chips,Organic Baby Carrots
43332,24561,35547,2.0279887783364834,Organic Cheese Frozen Pizza,Organic Baby Kale
36115,16349,8174,2.0279405646359585,Organic Yams,Organic Navel Orange
23409,40723,3952,2.027759783674561,Organic Cripps Pink Apples,Organic Broccoli Crowns
27765,34050,27086,2.027600120633534,Orange Juice,Half & Half
23165,48364,43789,2.0275948888044426,Sweet Onion,Organic Basil
8346,21288,11777,2.027502924385981,Blackberries,Red Raspberries
873,39877,45007,2.0273764854880363,Organic Granny Smith Apple,Organic Zucchini
39880,28156,4562,2.0273599887645304,Total 0% Nonfat Plain Greek Yogurt,English Seedless Cucumber
3544,33731,21938,2.027354148181012,Grated Parmesan,Green Bell Pepper
17474,29987,46906,2.027322809039307,Shredded Mozzarella,Grape White/Green Seedless
22668,2078,11777,2.027150387639885,Unsalted Pure Irish Butter,Red Raspberries
1144,43961,4920,2.0271393475981263,Organic Peeled Whole Baby Carrots,Seedless Red Grapes
14306,46654,16185,2.027049024500368,Organic Grade A Large Brown Eggs,Sharp Cheddar Cheese
28136,5782,23288,2.026958709451291,Grade A Large White Eggs,Distilled Water
6919,42828,4920,2.0267759307197473,Whipped Cream Cheese,Seedless Red Grapes
41066,17872,28204,2.026774862143524,Total 2% Lowfat Plain Greek Yogurt,Organic Fuji Apple
25442,13646,40706,2.0267546939680665,Lemon Hummus,Organic Grape Tomatoes
31236,39619,24489,2.0266597237209174,Organic Tomato Basil Pasta Sauce,Organic Whole Strawberries
14260,46654,33198,2.026549382147768,Organic Grade A Large Brown Eggs,Sparkling Natural Mineral Water
11437,24830,43295,2.0264952188632184,Organic Romaine,Unsweetened Vanilla Almond Milk
44097,13535,39475,2.0263538061577338,Organic Medium Salsa,Total Greek Strained Yogurt
36914,43713,21938,2.0263529856387,Organic Creamy Peanut Butter,Green Bell Pepper
19689,5818,18531,2.026221638225877,White Onion,Organic Heavy Whipping Cream
26926,21376,1940,2.0261462360227793,Pretzel Crisps Original Deli Style Pretzel Crackers,Organic 2% Reduced Fat Milk
33078,41665,35939,2.026102542465582,Organic Mexican Blend Finely Shredded Cheese,Organic Jalapeno Pepper
975,49683,30489,2.0259202349259855,Cucumber Kirby,Original Hummus
14049,25659,5876,2.025847335705249,Organic Coconut Milk,Organic Lemon
17769,3952,21903,2.025817219217777,Organic Broccoli Crowns,Organic Baby Spinach
29502,31040,5479,2.0258119784984996,Sea Salt Pita Chips,Italian Sparkling Mineral Water
19950,47672,17794,2.025780883937088,Uncured Hickory Smoked Sunday Bacon,Carrots
5967,42585,47144,2.025771467926445,Organic Extra Firm Tofu,Unsweetened Original Almond Breeze Almond Milk
35454,35042,49520,2.025735733395673,Black Beans,Orange Sparkling Water
34395,47734,46969,2.0257004490794728,Organic Green Cabbage,Organic Bosc Pear
39486,19677,31553,2.025613437372535,Original Pure Creamy Almond Milk,Fresh Ginger Root
41671,6348,25890,2.025519308199122,Mini Original Babybel Cheese,Boneless Skinless Chicken Breasts
13298,32689,19348,2.025424584023412,Romaine Hearts,Fat Free Milk
10373,38293,27344,2.0253840318413405,Ground Turkey Breast,Uncured Genoa Salami
31145,39619,4605,2.0253077090148177,Organic Tomato Basil Pasta Sauce,Yellow Onions
35512,26940,13176,2.0252549982666075,Organic Large Green Asparagus,Bag of Organic Bananas
17149,42342,21288,2.025210859920688,Roasted Turkey Breast,Blackberries
4366,7781,3957,2.025173575479679,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,100% Raw Coconut Water
31190,39619,37067,2.0250230870947297,Organic Tomato Basil Pasta Sauce,Organic Banana
2149,29487,47766,2.024818591574368,Roma Tomato,Organic Avocado
44751,13984,47672,2.0244700445595702,Organic Mint,Uncured Hickory Smoked Sunday Bacon
21161,38456,48679,2.0243707996780436,Large Grapefruit,Organic Garnet Sweet Potato (Yam)
33148,41665,36070,2.0243014957224,Organic Mexican Blend Finely Shredded Cheese,"Super Spinach! Baby Spinach, Baby Bok Choy, Sweet Baby Kale"
11554,13870,9839,2.024251415110836,Lightly Salted Baked Snap Pea Crisps,Organic Broccoli
5247,30233,38739,2.0240805901036953,Organic Large Brown Grade AA Cage Free Eggs,Hass Avocado
5806,34243,19057,2.0235598252928497,Organic Baby Broccoli,Organic Large Extra Fancy Fuji Apple
38992,27695,45603,2.0234546888621363,Natural Chicken & Sage Breakfast Sausage,Trilogy Kombucha Drink
504,37646,27966,2.023366953996011,Organic Gala Apples,Organic Raspberries
34479,13249,43352,2.0232863175501192,Skim Milk,Raspberries
34546,13249,7781,2.0232688896995006,Skim Milk,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
11849,31343,22825,2.0231135325934657,Shredded Mild Cheddar Cheese,Organic D'Anjou Pears
39115,43086,25890,2.023086188436831,Super Greens Salad,Boneless Skinless Chicken Breasts
4506,19348,5077,2.023044569426862,Fat Free Milk,100% Whole Wheat Bread
4631,38739,23909,2.0227427116752685,Hass Avocado,2% Reduced Fat Milk
5535,4799,15290,2.022649498893935,Shredded Parmesan,Orange Bell Pepper
17118,42342,14947,2.0226376157746024,Roasted Turkey Breast,Pure Sparkling Water
4034,11777,30489,2.0226258759277975,Red Raspberries,Original Hummus
26798,21376,21137,2.0226037886219346,Pretzel Crisps Original Deli Style Pretzel Crackers,Organic Strawberries
39081,43086,5876,2.022593833560112,Super Greens Salad,Organic Lemon
32161,4472,5450,2.0225451075042016,Toasted Coconut Almondmilk Blend,Small Hass Avocado
21933,49520,10132,2.022504894905408,Orange Sparkling Water,Organic American Cheese Singles
937,41950,28985,2.0223204095650336,Organic Tomato Cluster,Michigan Organic Kale
25238,34448,27104,2.0221504580855005,Original Veggie Straws,Fresh Cauliflower
23753,47977,9387,2.0221091983178376,Grapefruit Sparkling Water,Granny Smith Apples
7157,28849,40706,2.0219196255804954,No Salt Added Black Beans,Organic Grape Tomatoes
44502,33768,36865,2.021892639388543,Sinfully Sweet Campari Tomatoes,Non Fat Raspberry Yogurt
4289,7781,39275,2.0215959310064595,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese,Organic Blueberries
44748,13984,10132,2.0214718547009154,Organic Mint,Organic American Cheese Singles
18547,13629,45066,2.0212665093804043,Organic Snipped Green Beans,Honeycrisp Apple
34378,47734,29987,2.0212465530205423,Organic Green Cabbage,Shredded Mozzarella
4935,5479,33731,2.0210934723374003,Italian Sparkling Mineral Water,Grated Parmesan
19584,5818,47144,2.021065303590966,White Onion,Unsweetened Original Almond Breeze Almond Milk
19882,20119,32864,2.0207682884817926,Sparkling Water Berry,Organic Baby Rainbow Carrots
36832,6104,45,2.0207351774692244,Whole Milk Plain Yogurt,European Cucumber
2358,8174,45007,2.0207093168375927,Organic Navel Orange,Organic Zucchini
29729,20082,46906,2.0206093921081445,Organic Whole Milk with DHA Omega-3,Grape White/Green Seedless
4717,28199,9076,2.0205349388077383,"Clementines, Bag",Blueberries
18575,13629,8424,2.0204512392960323,Organic Snipped Green Beans,Broccoli Crown
41391,48745,18465,2.0204425957026775,Globe Eggplant,Organic Grade A Free Range Large Brown Eggs
21478,4957,36695,2.0203706291553076,Total 2% Lowfat Greek Strained Yogurt With Blueberry,Organic Hothouse Cucumbers
17219,18531,24964,2.0203295559176278,Organic Heavy Whipping Cream,Organic Garlic
14770,41290,33198,2.0202903071857468,Lemonade,Sparkling Natural Mineral Water
28873,40396,13629,2.020261104232483,Guacamole,Organic Snipped Green Beans
9151,14992,40604,2.0201666751037393,Green Beans,Feta Cheese Crumbles
29240,18027,28842,2.020159324960274,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Bunched Cilantro
11353,24830,19057,2.019955324654322,Organic Romaine,Organic Large Extra Fancy Fuji Apple
16054,31683,33754,2.01991193991194,Original No Pulp 100% Florida Orange Juice,Total 2% with Strawberry Lowfat Greek Strained Yogurt
2734,34358,21616,2.0198907661766494,Garlic,Organic Baby Arugula
28047,5782,47144,2.019875251595682,Grade A Large White Eggs,Unsweetened Original Almond Breeze Almond Milk
17270,18531,37067,2.0198275483251527,Organic Heavy Whipping Cream,Organic Banana
41322,17872,19677,2.0198187270206738,Total 2% Lowfat Plain Greek Yogurt,Original Pure Creamy Almond Milk
300,28204,24852,2.01977538799786,Organic Fuji Apple,Banana
21946,29447,13176,2.019712298450702,"Milk, Organic, Vitamin D",Bag of Organic Bananas
14175,25659,26165,2.0196827730107954,Organic Coconut Milk,Electrolyte Enhanced Water
33096,41665,47672,2.019593611248606,Organic Mexican Blend Finely Shredded Cheese,Uncured Hickory Smoked Sunday Bacon
29245,18027,33731,2.0195926603529917,Ezekiel 4:9 Bread Organic Sprouted Whole Grain,Grated Parmesan
10465,25146,28204,2.0194938183375153,Original Orange Juice,Organic Fuji Apple
15442,38383,39877,2.019463191662425,Organic White Onions,Organic Granny Smith Apple
30587,45,38456,2.0194449428019197,European Cucumber,Large Grapefruit
11527,13870,8277,2.0193789579593204,Lightly Salted Baked Snap Pea Crisps,Apple Honeycrisp Organic
43472,22959,42736,2.0193426845142963,Reduced Fat Milk 100% Lactose Free,Unsalted Butter
212,5876,21137,2.0193373138830046,Organic Lemon,Organic Strawberries
34087,35547,36695,2.019307975306968,Organic Baby Kale,Organic Hothouse Cucumbers
10371,38293,15290,2.0191873714269613,Ground Turkey Breast,Orange Bell Pepper
13041,39408,24852,2.019122785173428,Gala Apples,Banana
37803,44422,19678,2.0189905014791707,Organic Old Fashioned Rolled Oats,Organic Russet Potato
19989,47672,33000,2.018938961779806,Uncured Hickory Smoked Sunday Bacon,Pure Irish Butter
9688,43122,28199,2.018870290246269,Organic Bartlett Pear,"Clementines, Bag"
1543,34126,21903,2.018757065683358,Organic Italian Parsley Bunch,Organic Baby Spinach
23084,48364,28842,2.0187019287658265,Sweet Onion,Bunched Cilantro
36090,16349,49683,2.018663303496485,Organic Yams,Cucumber Kirby
2813,15290,27104,2.0186316347825675,Orange Bell Pepper,Fresh Cauliflower
7430,260,44359,2.018550348703596,Cantaloupe,Organic Small Bunch Celery
19476,10132,23288,2.018472638299282,Organic American Cheese Singles,Distilled Water
37056,43713,47672,2.0184716147979125,Organic Creamy Peanut Butter,Uncured Hickory Smoked Sunday Bacon
15978,31683,8424,2.0184576580646376,Original No Pulp 100% Florida Orange Juice,Broccoli Crown
15856,28289,20995,2.0183352575732583,Organic Shredded Carrots,Organic Broccoli Florets
25340,34448,21405,2.0182821537076885,Original Veggie Straws,"Organic Red Radish, Bunch"
34738,30169,42265,2.0181791295784737,Total 2% All Natural Plain Greek Yogurt,Organic Baby Carrots
9085,14992,24184,2.0180356975983553,Green Beans,Red Peppers
8900,41844,260,2.017774376082394,Honey Nut Cheerios,Cantaloupe
12331,36695,38689,2.017766245141162,Organic Hothouse Cucumbers,Organic Reduced Fat Milk
34634,13249,32864,2.0174441593994987,Skim Milk,Organic Baby Rainbow Carrots
40479,28993,26209,2.0173499168682527,Iceberg Lettuce,Limes
25492,13646,27521,2.017216048999524,Lemon Hummus,Organic Lacinato (Dinosaur) Kale
1904,39928,22935,2.017034918703858,Organic Kiwi,Organic Yellow Onion
37051,43713,42450,2.016967009981129,Organic Creamy Peanut Butter,Macaroni & Cheese
12406,33120,21903,2.016960138033881,Organic Egg Whites,Organic Baby Spinach
15804,28289,8277,2.01671443022327,Organic Shredded Carrots,Apple Honeycrisp Organic
16339,32864,44359,2.0166744517884827,Organic Baby Rainbow Carrots,Organic Small Bunch Celery
21153,38456,27104,2.0166495578453967,Large Grapefruit,Fresh Cauliflower
34360,47734,46654,2.0166080067141263,Organic Green Cabbage,Organic Grade A Large Brown Eggs
9990,39475,28849,2.0163710337303393,Total Greek Strained Yogurt,No Salt Added Black Beans
41548,48745,16083,2.016125410669125,Globe Eggplant,Organic Large Brown Eggs
12777,43789,11520,2.0160525051328833,Organic Basil,Large Alfresco Eggs
